GENEID,logFC,p_value,adj_p,-log10_p
FAM76B,0.14823506389721786,0.02334049608466913,0.07168806684134799,1.6318899175903587
FAM78A,0.1751673024960816,0.05226756093386976,0.11955070069521123,1.2817677657847149
FAM78B,1.7482534114549673,0.14492247614140524,0.24267906698046454,0.8388642542306436
FAM78B-AS1,2.043094338981655,0.010658419066912634,0.046079448710295456,1.972307208201904
FAM81A,-1.6074142566550775,0.05329747968307341,0.12096919286422908,1.2732933272888702
FAM83A,-1.602451640685868,0.07185625258620695,0.14752214780171388,1.1435354356641945
FAM83D,0.304659654675417,0.05956659832309034,0.1301163202879797,1.2249972005003378
FAM83E,0.8306176987765581,0.287354002327609,0.40212605898128156,0.5415827495423233
FAM83F,0.4541900264615695,0.6857705109957501,0.767877714003962,0.16382119403468695
FAM83G,1.0882062406338857,0.011213752747903585,0.04733001870389261,1.9502490238933934
FAM83H,0.5378231845991159,0.013831075971214397,0.053136846875236954,1.8591440331817544
FAM85A,1.245655198055402,0.10797068936335014,0.1965059642180465,0.9666941257669721
FAM85B,1.1949875002403851,0.23850026865862398,0.3493925613694194,0.6225111274125793
FAM86B1,0.602451640685868,0.5527834318024475,0.657778336540005,0.2574449822485534
FAM86B2,0.7233083338141042,0.3222483558899498,0.4379523030365466,0.49180928973792293
FAM89A,-0.27518063860295694,0.2850360957722627,0.3997997049283721,0.5451001392824086
FAM89B,0.15718649926104078,0.11584373769547258,0.2069746294858323,0.9361274384196211
FAM8A1,0.4791347664201844,0.03875462808609328,0.09807282090756546,1.4116764265194042
FAM90A1,4.897828985833108,0.001243829637836377,0.017857278957405076,2.9052390990778565
FAM91A1,-0.35380426974659507,0.018835373616567473,0.06353070225699374,1.7250257607538217
FAM95C,2.5499017551571366,0.008089258267751294,0.039979834866845324,2.0920912985349256
FAM98A,-0.49108790630130983,0.006442973542799448,0.03612790294937877,2.1909136520216186
FAM98B,-0.07858081879172474,0.3926509488860087,0.5087099853540162,0.40599334868801257
FAM98C,0.34945725475063405,0.009051223899935857,0.04246366773055073,2.0432926918389764
FAN1,-0.04987594235632287,0.5063629493698651,0.6173456190754042,0.2955380792009898
FANCA,0.27638083660776225,0.07468633335583977,0.15160091699960487,1.126758861252315
FANCB,0.0011672820374002413,0.9924325145848368,0.9978668188627684,0.0032990155873987245
FANCC,-0.539333601657912,0.016864732520002274,0.059516230056639564,1.7730205424681527
FANCD2,0.10283395833147502,0.10026453066184819,0.18688022865257922,0.9988526747779882
FANCE,-0.012825256034847854,0.907854781427973,0.937353082188907,0.04198361477001136
FANCF,0.14929542296980003,0.16147570516665666,0.26235021768344774,0.7918928102106118
FANCG,0.12084987774040457,0.10731799363305834,0.1956516896841825,0.9693274552904135
FANCI,-0.06757752819950724,0.23266201045065352,0.3430580761667387,0.6332745234539034
FANCL,-0.31673614822103424,0.024480298808226848,0.07360036315987498,1.611183285465526
FANCM,-0.16508859300206247,0.25548907720660613,0.36776172326910495,0.5926276623014766
FANK1,1.9357849740192012,0.11465701327736637,0.2052623771608749,0.9405993754346476
FAR1,-0.2228401553811601,0.009379550366509563,0.043104031649322874,2.0278179801736194
FAR2,-0.590467827217541,0.003513734512980165,0.02668032204453636,2.4542310555622553
FARP1,0.019631229684522467,0.9758758441206079,0.9852803470525967,0.010605431967705753
FARP2,0.05870335253699732,0.8069193772425626,0.8624213868749475,0.09316985532478539
FARS2,-0.3643218472218148,0.019462483366568598,0.06467422230996145,1.7108017455894269
FARSA,-0.2626567793531436,0.006300815444514629,0.03559345859939673,2.2006032410010827
FARSB,-0.4232368591137803,0.002726957294603966,0.023827042717100486,2.5643216632549484
FAS,-0.35325446146614325,0.00498441324125514,0.0318797097082075,2.3023859589337525
FASLG,-0.5254243366460827,0.02165562780834981,0.06890500392830068,1.6644292213199718
FASN,-0.37644294471158446,0.003615973309587509,0.027035891509555994,2.441774783822129
FASTK,0.2965965686077521,0.012755645487772502,0.050953955086477425,1.8942975594230937
FASTKD1,0.021729433074728632,0.5707163358307836,0.6738445032764945,0.24357969629696702
FASTKD2,-0.4228228052166596,0.049738693712480186,0.11589534524019686,1.3033056247940935
FASTKD3,0.36852989538776626,0.040635019393196095,0.10137460526645131,1.391099528642637
FASTKD5,-0.3446645104809143,0.021936826135073202,0.06932522424992699,1.6588262068312027
FAT1,-1.107309364962454,0.06610463195359698,0.1392461822957414,1.1797681084204354
FAT4,-0.7233083338141042,0.3222483558899498,0.4379523030365466,0.49180928973792293
FAU,0.27867113945527144,0.013585849325516978,0.05265681112277505,1.8669132062813882
FAXC,-0.6666666666666666,0.5127811065746449,0.6235704807220046,0.29006798477928675
