GENEID,logFC,p_value,adj_p,-log10_p
CSGALNACT1,1.1134654064056164,0.0002883980445036834,0.010368365065240845,3.540007688696502
CSRNP1,-1.1533398240024706,8.34925495137044e-05,0.006649509156597677,4.078352277204434
CSRP1-AS1,1.0828029036787186,0.0006516844459859905,0.013654988078653693,3.1859626443612634
CST6,-4.76640267279576,0.0015680295289833954,0.019395012371986195,2.8046457629820707
CTAGE15,3.719957112259463,0.0017619367163838242,0.02016661749710896,2.754009694232065
CTHRC1,-2.5353991517982224,0.00917047154225957,0.04278801708392532,2.0376083324939747
CTLA4,1.6734288421508765,0.0012577723985797234,0.017899149375454948,2.900397939958914
CTSF,1.8948059500644359,0.00015535330244104533,0.008270972122250808,3.8086795102449997
CXCL10,-4.008033593417637,0.002740545104411167,0.02388820865656168,2.562163045831999
CXCL8,1.7664026727957602,0.008038494423180664,0.039916760822841346,2.094825285198549
CXCL9,-2.797439140926253,0.002058978787285581,0.02124738888023321,2.6863481276958465
CXCR5,2.924096175068976,0.0018740574883829963,0.02051549071350441,2.7272170908737667
CXCR6,-1.0760074971645697,0.0003156907273300592,0.010586289808543098,3.5007381742957144
CYBRD1,-1.0659912583294906,0.0013183664832093368,0.01823246325093185,2.8799638465619055
CYLD-AS1,-1.065022359492927,0.001953424139871652,0.020953909570721234,2.709203449693787
CYP1A1,2.5650126937719815,3.934248315270988e-05,0.0049724705494386835,4.405138232482621
CYP1B1,-4.1856914492285435,4.631839573931201e-05,0.005066785658817151,4.3342464910256515
CYP2D6,1.1621862655533874,0.0037534131432705067,0.02760423611009063,2.4255736295737464
CYS1,-2.8825946591150053,0.002150874113898262,0.02158077393833174,2.6673850072039875
DAB1,1.858136764196793,0.0007020169604201017,0.0140543301677539,3.153652395380333
DACT3,-3.2182120095093225,0.003334294699860764,0.026072500391633887,2.476996017925179
DBP,1.382288471259395,0.00013377629598006435,0.007623259435679412,3.8736208330334736
DCBLD1,1.7870859806406392,0.011698068893912754,0.04845207919023723,1.9318858252570152
DCHS1,-1.1764028397327184,0.0038326909314303653,0.027804104943091056,2.416496200882931
DDIT4,1.5187761177772767,1.5369827592122055e-05,0.003976612284518202,4.813331004081906
DDIT4L,1.728717924216319,0.010620052073651217,0.04599508730959722,1.9738733537588877
DDX43,1.4730331161057704,0.009453997381568014,0.043329552679827424,2.0243845223177166
DDX60,-2.8638194169768214,6.360584925371844e-05,0.005823788585368484,4.196502944386092
DHRS3,-1.6629854649952929,4.86395625105511e-06,0.002679412287073165,5.313010339987542
DLEC1,1.7317227322575892,0.0008314706753877763,0.015089293011261483,3.0801530630311733
DLG5,1.3431534611884732,0.006014652496547439,0.03475878872539445,2.2207894594615527
DLGAP1-AS1,1.000117118712561,0.000207001913881686,0.009304032657356938,3.684025639159446
DLL3,-2.218450609537518,0.0020330985099851055,0.021180545590692962,2.691841577925435
DMBX1,2.0256051990169435,0.009991300334385472,0.04453544719875964,2.000377986118571
DMD,-7.584988794238732,0.00019008425979748813,0.009094816386299658,3.7210538440294267
DMTN,-1.180184040159654,0.0004891991150187819,0.01219252166682007,3.3105143372915316
DNAI2,2.9207813502231916,4.542024149218541e-05,0.005066785658817151,4.342750561035598
DNAJB4,1.0778545286094365,0.005115030190850239,0.03219930095539639,2.291151798573333
DNAJC12,-1.47986767068714,0.010113260699062258,0.04484657308696084,1.995108797396479
DNAJC4,1.0119659096350517,0.00019433488057173914,0.009136508872453987,3.7114492422191723
DNASE1L2,1.5386825102835724,0.000296081653402743,0.010446666105699675,3.5285885026843484
DNLZ,1.0883229781546024,0.0050862718321498775,0.032122139081961334,2.29360043298297
DNMBP,1.281927267955166,0.0004794561893283829,0.01213340554515308,3.319251070666824
DOCK1,-2.9047485058887075,0.0036359194213621267,0.02709013785279277,2.4393857501050644
DOCK7,2.196418845041043,0.0004131698709050666,0.011573558277705787,3.3838713555375817
DPEP2,1.0204342959221027,0.0017429150447002175,0.020097069695034175,2.7587237812876517
DPYSL4,3.9972369305984734,3.206639255655818e-05,0.004452014517791415,4.4939498951043975
DRAM1,-1.4246540224093875,0.0007133363962395813,0.014164044505124295,3.1467056166035188
DRAXIN,-1.8660371345988356,0.0014494600527383366,0.018795226376045325,2.8387937493427016
DSEL,-2.1045649382101415,0.00018443493506236917,0.008975261171290813,3.734156812849657
DST,1.3796454205910091,0.00429514348134513,0.02949346710467174,2.3670223237732197
