,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
0,GO_Biological_Process_2023,Regulation Of B Cell Activation (GO:0050864),10/25,1.3651595774852909e-06,0.0046633851166897,0,0,9.927340228056218,134.06117735308223,IL10;IL4;IL4I1;IL6;THEMIS2;FCRL3;TNFSF4;SLAMF8;FOXJ1;ZFP36L2
1,GO_Biological_Process_2023,Mononuclear Cell Differentiation (GO:1903131),9/24,8.756762316407367e-06,0.0149565500364237,0,0,8.927503974562798,103.9668930525716,IL4;BATF3;CSF2;MT1G;LILRB1;GAS6;CLU;RELB;VEGFA
2,GO_Biological_Process_2023,Inflammatory Response (GO:0006954),33/236,1.5661036529174343e-05,0.0163033863745923,0,0,2.4410583548235145,27.00868661115218,CXCL9;CXCL8;C5AR2;PTGER3;ADM;GATA3;ADCY1;RELB;NLRP6;CCL4;CCL3;PROK2;NLRP3;CCL1;TNFRSF4;KLRG1;PTGIR;CCL22;IL13;PLA2G4C;HSPG2;IL4;CXCL10;NCR3;IL6;TNFSF4;XCL2;XCL1;TLR10;TLR6;TLR5;NAIP;TLR2
3,GO_Biological_Process_2023,Positive Regulation Of T-helper 2 Cell Cytokine Production (GO:2000553),5/7,1.9090616363691275e-05,0.0163033863745923,0,0,37.10578446909667,403.203091658005,IL4;IL6;RSAD2;NLRP3;XCL1
4,GO_Biological_Process_2023,Positive Regulation Of Cytokine Production (GO:0001819),40/320,3.091179960826698e-05,0.021118941492368,0,0,2.148445686342997,22.31026048048049,CSF2;AIRE;FLT4;SERPINE1;HILPDA;HTR2B;GATA3;PTGS2;SCAMP5;C3;PLCG2;CYP1B1;NLRP3;IL12A;CCL1;IL6R;IL12RB2;CD276;IL10;SYK;IL1R1;IL13;OSM;LILRB1;IL4;FGR;IL6;CD4;IL7;TNFSF4;IRF1;XCL1;TLR7;IL17F;TLR6;LTB;TLR5;ZP3;HSPA1B;TLR2
5,GO_Biological_Process_2023,Positive Regulation Of Type 2 Immune Response (GO:0002830),6/13,7.444078873518366e-05,0.0423816223865645,0,0,12.728673388467202,120.9924880207584,IL4;IL6;RSAD2;TNFSF4;NLRP3;XCL1
6,GO_Biological_Process_2023,Positive Regulation Of Leukocyte Migration (GO:0002687),9/31,9.019186065604844e-05,0.0440136280001516,0,0,6.084658187599364,56.66989830197532,IL4;IL6;CSF1;XCL1;ZP3;IL6R;ICAM1;JAM3;VEGFA
7,GO_Biological_Process_2023,Regulation Of Inflammatory Response (GO:0050727),31/240,0.00012734235160105994,0.0454568049873876,0,0,2.2229603134048714,19.93691170430585,SERPINE1;MGST2;GATA3;AOAH;PTGS2;METRNL;USP18;NLRP6;CAMK2N1;ALOX5;CCL3;NLRP3;CCL1;SNCA;IL10;PTGIS;IL1R1;IL13;OSM;IL4;IL6;TNFSF4;TYRO3;XCL1;TLR7;SMPDL3B;ZP3;PIK3AP1;NAIP;TLR2;BIRC3
8,GO_Biological_Process_2023,Regulation Of Toll-Like Receptor Signaling Pathway (GO:0034121),7/20,0.00015011813196597014,0.0454568049873876,0,0,8.0,70.43270421904153,GFI1;IRF1;TYRO3;SMPDL3B;TLR5;BIRC3;TLR2
9,GO_Biological_Process_2023,Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042509),13/65,0.00018560437001395783,0.0454568049873876,0,0,3.724282296650718,31.998635711748403,CSF2;LIF;OSM;OCRL;PARP9;VEGFA;IL4;SOCS3;IL6;SOCS1;IL12A;HES1;IL6R
10,GO_Biological_Process_2023,Regulation Of Cell Population Proliferation (GO:0042127),74/766,0.0001882214333692948,0.0454568049873876,0,0,1.617133180547413,13.871592884820195,TRIM71;COL18A1;CDKN1A;VIPR1;CXCL9;CDKN1B;ATP8A2;CSF2;CXCL8;CSF1;FLT4;HILPDA;HTR2B;PTPRK;CLU;ESM1;MYC;ITGAX;CYP1B1;IL6R;CD33;IL10;EPHA4;WNT9A;P3H3;GAB2;SFRP5;IRF1;EPHA1;SGK1;HBEGF;LTK;CHRNA7;GATA3;ADGRG1;IGFBP7;UTP20;HES1;STX3;TP53I11;ZBTB7C;IL12RB2;NTRK1;NTRK2;WWTR1;JUN;CDKN2B;EGR4;STAT1;NOS3;TNFRSF9;FN1;LIF;OSM;IFNLR1;SMAD6;S100B;TSHR;WARS1;VEGFA;FOSL1;IL4;CXCL10;EPGN;IL6;CDK6;NR4A3;IL7;TNFSF4;DLG5;SCGB3A1;HSPA1B;GSDME;LGMN
11,GO_Biological_Process_2023,Regulation Of T-helper 2 Cell Cytokine Production (GO:2000551),5/10,0.00019496398814135776,0.0454568049873876,0,0,14.839936608557844,126.7730625451772,IL4;IL6;RSAD2;NLRP3;XCL1
12,GO_Biological_Process_2023,Cytokine-Mediated Signaling Pathway (GO:0019221),32/257,0.0001984326086502484,0.0454568049873876,0,0,2.131375618533513,18.17010720134702,SLC27A1;CXCL9;CSF2;CXCL8;CSF2RB;SOCS1;CCL4;CCL3;TNFSF11;IL12A;CCL1;IL6R;IL12RB2;CCL22;SYK;IL1R1;STAT1;MX1;OSM;LILRB1;MT3;IL4;CXCL10;GREM2;IL6;CD4;IL5;IL7;XCL2;XCL1;IL17F;BIRC3
13,GO_Biological_Process_2023,Regulation Of GTPase Activity (GO:0043087),28/214,0.0002127951155079611,0.0454568049873876,0,0,2.2534475426766294,19.053306293439285,USP6NL;PLXND1;DOCK7;RASGRP4;ARHGAP12;RASGRP3;ALS2CL;WNT11;RASGEF1A;RGS1;CHN2;CCL4;CCL3;SNX9;CCL1;SRGAP3;PLXNA4;EPHB3;VAV3;NTRK1;EPHA4;NTRK2;CCL22;OCRL;TBC1D2;XCL2;XCL1;EPHA1
14,GO_Biological_Process_2023,Macrophage Differentiation (GO:0030225),7/21,0.00021291243553811547,0.0454568049873876,0,0,7.428174603174603,62.80246470713111,CD4;CSF2;SOCS1;CSF1;LIF;GATA3;VEGFA
15,GO_Biological_Process_2023,Positive Regulation Of T Cell Cytokine Production (GO:0002726),7/21,0.00021291243553811547,0.0454568049873876,0,0,7.428174603174603,62.80246470713111,IL4;IL6;RSAD2;IL1R1;TNFSF4;NLRP3;XCL1
16,GO_Biological_Process_2023,Positive Regulation Of Inflammatory Response (GO:0050729),17/104,0.00027670220776270963,0.055600867159848,0,0,2.914777011494253,23.8795108894016,SERPINE1;OSM;MGST2;IL6;CREB3L3;NLRP6;CAMK2N1;TNFSF4;PLCG2;CCL3;NLRP3;TLR7;CCL1;ZP3;NAIP;TLR2;SNCA
17,GO_Biological_Process_2023,Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167),19/124,0.00029482459598518336,0.0559511566602992,0,0,2.700946275946276,21.9563433146816,BLK;NTRK1;NTRK2;LTK;CSF1;SYK;FLT4;TIE1;LIF;ACVR1B;ACVR2B;RASGRP4;ACVR2A;FGR;CD4;TYRO3;CLNK;ROR2;SAMD12
18,GO_Biological_Process_2023,Maintenance Of Blood-Brain Barrier (GO:0035633),8/29,0.0003282989967035562,0.0590247038283867,0,0,5.661938802526571,45.41772783934803,IL6;GJB6;DMD;LSR;ESAM;TJP3;JAM3;MFSD2A
19,GO_Biological_Process_2023,Negative Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904706),6/17,0.0004308696732639549,0.0735925401934834,0,0,8.098334655035686,62.75970372400099,IL10;CDKN1A;EFEMP2;CDKN1B;TPM1;APLN
20,GO_Biological_Process_2023,Positive Regulation Of Leukocyte Chemotaxis (GO:0002690),11/54,0.0004842318006164188,0.0787683729002707,0,0,3.806658272848467,29.05602023090369,CXCL10;IL6;CSF1;SERPINE1;XCL1;IL12A;CCL1;GAS6;IL6R;VEGFA;LGMN
21,GO_Biological_Process_2023,Negative Regulation Of Lymphocyte Proliferation (GO:0050672),9/39,0.000599316795452361,0.0908705749216194,0,0,4.460174880763116,33.09324977329731,IL10;IL4I1;SDC4;CD300A;DLG5;LST1;CTLA4;LILRB1;PDCD1LG2
22,GO_Biological_Process_2023,Regulation Of Nervous System Process (GO:0031644),6/18,0.0006118334962521215,0.0908705749216194,0,0,7.423076923076923,54.923720109279145,NOS3;CHRNA7;NPTX1;NPTX2;BEGAIN;TYMP
23,GO_Biological_Process_2023,Endothelial Cell Migration (GO:0043542),9/40,0.0007303690931735227,0.1039371740829174,0,0,4.316067490640545,31.170469124852684,NR4A1;STARD13;EGR3;PLXND1;NOS3;STAT1;CYP1B1;FSTL1;VEGFA
24,GO_Biological_Process_2023,Regulation Of B Cell Differentiation (GO:0045577),6/19,0.0008465868869202363,0.1039371740829174,0,0,6.851704996034893,48.47100102544031,IL4I1;MMP14;SYK;FCRL3;SLAMF8;ZFP36L2
25,GO_Biological_Process_2023,Regulation Of Lymphocyte Differentiation (GO:0045619),6/19,0.0008465868869202363,0.1039371740829174,0,0,6.851704996034893,48.47100102544031,ZNF683;IL4I1;FCRL3;SLAMF8;PRDM1;ZFP36L2
26,GO_Biological_Process_2023,Positive Regulation Of Leukocyte Degranulation (GO:0043302),5/13,0.0008480698740066688,0.1039371740829174,0,0,9.273474643423135,65.58709015580007,FGR;IL4;KLRC2;SYK;GAB2
27,GO_Biological_Process_2023,Negative Regulation Of Cellular Process (GO:0048523),53/537,0.0009104431832065258,0.1039371740829174,0,0,1.6460798262692826,11.525158046800424,COL18A1;CDKN1A;CDKN1B;ATP8A2;CXCL8;PLXND1;FHL1;PTPRK;CLU;MYC;CYP1B1;ENPP1;DACT3;CD33;IL10;EPHA4;DUSP1;WNT9A;P3H3;PSRC1;SFRP5;IRF1;TXNIP;ZP3;HPGD;GATA3;ACVR1B;ADGRG1;WNT11;ALOX5;IGFBP7;UTP20;TP53I11;PLXNA4;ZBTB7C;NTRK1;CDKN2B;NOS3;OSM;IFNLR1;LILRB1;SMAD6;MT3;AICDA;WARS1;NR4A1;IL6;CDK6;DLG5;SCGB3A1;TGFBI;HSPA1B;GSDME
28,GO_Biological_Process_2023,Negative Regulation Of Endothelial Cell Apoptotic Process (GO:2000352),7/26,0.000911090323718783,0.1039371740829174,0,0,5.471929824561403,38.30826124004918,IL10;IL4;SERPINE1;IL13;GATA3;GAS6;ICAM1
29,GO_Biological_Process_2023,Positive Regulation Of Protein Kinase C Signaling (GO:0090037),4/8,0.0009127971962785492,0.1039371740829174,0,0,14.82897862232779,103.78797438438316,MC1R;WNT11;FLT4;VEGFA
30,GO_Biological_Process_2023,Regulation Of Immune Response (GO:0050776),13/77,0.0010258166887819,0.1091103079907136,0,0,3.024035586124402,20.81221794462232,RSAD2;SYK;SPNS2;ERAP1;FGR;IL4;IL4I1;FCGR3B;IRF1;TNFSF4;PDCD1;BIRC3;CD276
31,GO_Biological_Process_2023,Monocyte Chemotaxis (GO:0002548),9/42,0.0010625413118423,0.1091103079907136,0,0,4.054054054054054,27.75848017373355,IL6;CCL22;CCL4;CCL3;XCL2;TNFSF11;XCL1;CCL1;IL6R
32,GO_Biological_Process_2023,Regulation Of Tumor Necrosis Factor Production (GO:0032680),18/127,0.0010799704646629,0.1091103079907136,0,0,2.462388259231238,16.820134873664554,IL10;SYK;C5AR2;CHRNA7;LY96;LILRB1;CLU;CLEC4A;IL4;ZFP36;IL6;MC1R;OAS3;PLCG2;CCL3;GAS6;CD33;TLR2
33,GO_Biological_Process_2023,Cellular Response To Copper Ion (GO:0071280),6/20,0.0011450748565825,0.1091103079907136,0,0,6.361957629998867,43.0849919280958,MT2A;MT1G;MT1X;MT3;MT1E;SNCA
34,GO_Biological_Process_2023,Cellular Response To Cytokine Stimulus (GO:0071345),34/308,0.0011606001783767,0.1091103079907136,0,0,1.8576908732484416,12.555794535794812,CSF2;CXCL8;MT1X;CSF2RB;GATA3;IFIT1;ZFP36L2;MT2A;ZFP36;SOCS1;CCL4;CCL3;TNFSF11;CCL1;IL6R;GBP4;IL12RB2;ADAMTS7;GBP6;CCL22;PTGIS;DUSP1;STAT1;LILRB1;GREM2;IL6;CD4;IL7;IRF1;XCL2;XCL1;GAS6;GSDME;TLR2
35,GO_Biological_Process_2023,Regulation Of Immunoglobulin Production (GO:0002637),7/27,0.001163400420934,0.1091103079907136,0,0,5.198055555555555,35.12018499598472,IL10;IL4;GPI;IL6;FCRL3;TNFSF4;TNFRSF4
36,GO_Biological_Process_2023,Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051279),10/51,0.0011818153968549,0.1091103079907136,0,0,3.626908822787512,24.447917180297257,JPH4;SELENON;CXCL10;CXCL9;GSTM2;JSRP1;TRPC1;XCL1;DMD;SNCA
37,GO_Biological_Process_2023,Positive Regulation Of Acute Inflammatory Response (GO:0002675),5/14,0.0012507284934609,0.1095509880426307,0,0,8.242648353583377,55.09410147832805,IL6;CREB3L3;PTGER3;OSM;PTGS2
38,GO_Biological_Process_2023,Regulation Of Mast Cell Degranulation (GO:0043304),5/14,0.0012507284934609,0.1095509880426307,0,0,8.242648353583377,55.09410147832805,FGR;IL4;SYK;CD300A;GAB2
39,GO_Biological_Process_2023,Icosanoid Metabolic Process (GO:0006690),10/52,0.0013814743581329,0.1137644950765489,0,0,3.5403644353525023,23.311897732771385,PTGIS;HPGD;ALOX5;PLA2G4C;TBXAS1;FAAH2;DPEP2;CYP1B1;PLA2G4A;NAIP
40,GO_Biological_Process_2023,Positive Regulation Of B Cell Activation (GO:0050871),10/52,0.0013814743581329,0.1137644950765489,0,0,3.5403644353525023,23.311897732771385,VAV3;IL4;MMP14;IL6;SYK;IL7;FCRL3;TNFSF4;TNFRSF4;TNFSF13B
41,GO_Biological_Process_2023,Negative Regulation Of Type II Interferon Production (GO:0032689),7/28,0.0014673347664792,0.1137644950765489,0,0,4.95026455026455,32.29704866613884,TNFSF4;XCL1;LILRB1;PDCD1LG2;GAS6;LGALS9C;LGALS9B
42,GO_Biological_Process_2023,Regulation Of B Cell Proliferation (GO:0030888),9/44,0.0015074193354707,0.1137644950765489,0,0,3.821985010220304,24.832797771626897,IL10;VAV3;IL4;CD300A;IL7;FCRL3;CTLA4;TNFRSF4;TNFSF13B
43,GO_Biological_Process_2023,Negative Regulation Of Osteoclast Differentiation (GO:0045671),6/21,0.0015179413954906,0.1137644950765489,0,0,5.937509912767645,38.53681556778293,IL4;TMEM178A;GPR55;CCL3;LILRB1;LILRB3
44,GO_Biological_Process_2023,Positive Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902993),6/21,0.0015179413954906,0.1137644950765489,0,0,5.937509912767645,38.53681556778293,EPHA4;EFNA3;CHRNA7;GSAP;CLU;ABCG1
45,GO_Biological_Process_2023,Regulation Of Complement-Dependent Cytotoxicity (GO:1903659),4/9,0.0015607527074695,0.1137644950765489,0,0,11.862549485352336,76.66275891297569,IL10;IL4;CFH;IL13
46,GO_Biological_Process_2023,Myeloid Leukocyte Differentiation (GO:0002573),12/71,0.001565260910011,0.1137644950765489,0,0,3.026375852522115,19.54948842682625,IL4;BATF3;CD4;CSF2;SOCS1;CSF1;LIF;TNFSF11;MT1G;GAB2;GATA3;VEGFA
47,GO_Biological_Process_2023,Positive Regulation Of Chemokine Production (GO:0032722),10/53,0.0016077080273108,0.1139783073737174,0,0,3.457845368263307,22.244131492230625,IL6;SYK;AIRE;IL7;OAS3;TNFSF4;TLR7;IL17F;IL6R;TLR2
48,GO_Biological_Process_2023,3'-UTR-mediated mRNA Destabilization (GO:0061158),5/15,0.0017788558005441,0.1139783073737174,0,0,7.417987321711569,46.96910033492468,TRIM71;ZC3H12D;ZFP36;PLEKHN1;ZFP36L2
49,GO_Biological_Process_2023,Sympathetic Nervous System Development (GO:0048485),5/15,0.0017788558005441,0.1139783073737174,0,0,7.417987321711569,46.96910033492468,NTRK1;NELL2;FZD3;SEMA3A;GATA3
50,GO_Biological_Process_2023,Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662),8/37,0.0018797912451851,0.1139783073737174,0,0,4.098271753718057,25.723190146022244,IL10;CDKN1A;EFEMP2;PTGIR;CDKN1B;TPM1;IL12A;APLN
51,GO_Biological_Process_2023,Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705),8/37,0.0018797912451851,0.1139783073737174,0,0,4.098271753718057,25.723190146022244,IL10;CDKN1A;EFEMP2;JUN;CDKN1B;NR4A3;TPM1;APLN
52,GO_Biological_Process_2023,Dendritic Cell Differentiation (GO:0097028),6/22,0.0019764410662525,0.1139783073737174,0,0,5.566118160190325,34.6571981248737,IL4;BATF3;CSF2;LILRB1;GAS6;CLU
53,GO_Biological_Process_2023,Regulation Of Regulatory T Cell Differentiation (GO:0045589),6/22,0.0019764410662525,0.1139783073737174,0,0,5.566118160190325,34.6571981248737,IL4I1;SOCS1;IRF1;TNFSF4;CTLA4;SOX12
54,GO_Biological_Process_2023,Defense Response To Virus (GO:0051607),23/189,0.0020013910018498,0.1139783073737174,0,0,2.0679551001433385,12.850092747764885,RSAD2;STAT1;BNIP3;MX1;RNASE6;IFNLR1;LILRB1;IFIT1;DDX60;LYST;USP18;IFI44L;MID2;AICDA;CXCL10;IL6;TRIM7;NLRP6;IRF1;OAS3;DDIT4;TLR7;TLR2
55,GO_Biological_Process_2023,Regulation Of Interleukin-10 Production (GO:0032653),9/46,0.0020907194473426,0.1139783073737174,0,0,3.615004511665879,22.305470884301293,IL4;IL6;SYK;TNFSF4;IL13;PLCG2;XCL1;LILRB1;PDCD1LG2
56,GO_Biological_Process_2023,Positive Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042531),10/55,0.0021501384198815,0.1139783073737174,0,0,3.3038097763634755,20.292736586220485,IL4;IL6;CSF2;LIF;OSM;IL12A;HES1;PARP9;IL6R;VEGFA
57,GO_Biological_Process_2023,Cellular Response To Metal Ion (GO:0071248),18/135,0.0021778091069847,0.1139783073737174,0,0,2.293034427542034,14.055007550029488,JUN;TIGAR;CDKN1B;DMTN;CPNE7;BNIP3;MT1X;ANK3;ADCY1;CLU;MT3;MT2A;CDH1;PLCG2;MT1G;MT1E;LGMN;SNCA
58,GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Proliferation (GO:0050671),12/74,0.0022533934429773,0.1139783073737174,0,0,2.8794756458038813,17.551319740401087,VAV3;IL4;IL6;CD70;IL7;FCRL3;IL12A;PDCD1LG2;ZP3;TNFRSF4;TNFSF13B;CD276
59,GO_Biological_Process_2023,Negative Regulation Of Myeloid Leukocyte Differentiation (GO:0002762),7/30,0.0022578929186716,0.1139783073737174,0,0,4.519323671497585,27.537699945163077,IL4;CDK6;TMEM178A;MYC;GPR55;CCL3;LILRB3
60,GO_Biological_Process_2023,Positive Regulation Of Interleukin-10 Production (GO:0032733),7/30,0.0022578929186716,0.1139783073737174,0,0,4.519323671497585,27.537699945163077,IL4;IL6;SYK;TNFSF4;IL13;PLCG2;XCL1
61,GO_Biological_Process_2023,Prostaglandin Metabolic Process (GO:0006693),7/30,0.0022578929186716,0.1139783073737174,0,0,4.519323671497585,27.537699945163077,HPGDS;PTGIS;HPGD;AKR1C1;TBXAS1;PLA2G4A;PTGS2
62,GO_Biological_Process_2023,Positive Regulation Of Kinase Activity (GO:0033674),15/104,0.0022832820993227,0.1139783073737174,0,0,2.509782101446674,15.264849508438331,NTRK1;NTRK2;CDKN1A;LTK;TIGAR;CSF1;FLT4;TIE1;CD4;TYRO3;SNX9;MAPRE3;ROR2;EPHA1;GAS6
63,GO_Biological_Process_2023,Cellular Heat Acclimation (GO:0070370),3/5,0.0023022550377009,0.1139783073737174,0,0,22.22824367088608,135.0113775890035,HSBP1L1;HSPA6;HSPA1B
64,GO_Biological_Process_2023,Cellular Response To Granulocyte Macrophage Colony-Stimulating Factor Stimulus (GO:0097011),3/5,0.0023022550377009,0.1139783073737174,0,0,22.22824367088608,135.0113775890035,ZFP36;CSF2;ZFP36L2
65,GO_Biological_Process_2023,Heat Acclimation (GO:0010286),3/5,0.0023022550377009,0.1139783073737174,0,0,22.22824367088608,135.0113775890035,HSBP1L1;HSPA6;HSPA1B
66,GO_Biological_Process_2023,Positive Regulation Of Fever Generation (GO:0031622),3/5,0.0023022550377009,0.1139783073737174,0,0,22.22824367088608,135.0113775890035,PTGER3;TNFSF11;PTGS2
67,GO_Biological_Process_2023,Regulation Of Immunoglobulin Mediated Immune Response (GO:0002889),3/5,0.0023022550377009,0.1139783073737174,0,0,22.22824367088608,135.0113775890035,IL10;IL4;TNFSF4
68,GO_Biological_Process_2023,Response To Granulocyte Macrophage Colony-Stimulating Factor (GO:0097012),3/5,0.0023022550377009,0.1139783073737174,0,0,22.22824367088608,135.0113775890035,ZFP36;CSF2;ZFP36L2
69,GO_Biological_Process_2023,Negative Regulation Of Tumor Necrosis Factor Production (GO:0032720),9/47,0.0024430865616785,0.1156652777457683,0,0,3.5196845452263408,21.16911825235457,IL10;CLEC4A;IL4;MC1R;C5AR2;CHRNA7;LILRB1;GAS6;CD33
70,GO_Biological_Process_2023,Autonomic Nervous System Development (GO:0048483),5/16,0.0024535534536547,0.1156652777457683,0,0,6.743264659270999,40.52849006732672,NTRK1;KIF26A;SEMA3A;FN1;GATA3
71,GO_Biological_Process_2023,Regulation Of Natural Killer Cell Activation (GO:0032814),5/16,0.0024535534536547,0.1156652777457683,0,0,6.743264659270999,40.52849006732672,ZNF683;KLRC2;KLRC3;IL12A;PRDM1
72,GO_Biological_Process_2023,Pattern Recognition Receptor Signaling Pathway (GO:0002221),10/56,0.0024717696942157,0.1156652777457683,0,0,3.231814880149424,19.400005938185185,COLEC11;PLCG2;LY96;NLRP3;TLR10;TLR7;TLR6;TLR5;NAIP;TLR2
73,GO_Biological_Process_2023,Negative Regulation Of Cell Cycle (GO:0045786),13/85,0.0025831389671664,0.1163093641748139,0,0,2.6868797625376573,16.0104446926779,CDKN1C;IL10;CDKN1A;CDKN1B;HPGD;DUSP1;LILRB1;PTPRK;GATA3;NR4A1;LATS2;CDK6;PTPN3
74,GO_Biological_Process_2023,Regulation Of Kinase Activity (GO:0043549),13/85,0.0025831389671664,0.1163093641748139,0,0,2.6868797625376573,16.0104446926779,CDKN1C;NTRK1;NTRK2;LTK;CDKN1B;FLT4;TIE1;FGR;CD4;TYRO3;SLAMF8;ROR2;EPHA1
75,GO_Biological_Process_2023,Defense Response To Symbiont (GO:0140546),19/148,0.0025876790624373,0.1163093641748139,0,0,2.1956122043331345,13.079248551694288,RSAD2;STAT1;BNIP3;MX1;RNASE6;IFNLR1;LILRB1;IFIT1;DDX60;LYST;IFI44L;AICDA;IL6;NLRP6;IRF1;OAS3;DDIT4;TLR7;TLR2
76,GO_Biological_Process_2023,Cellular Response To Type II Interferon (GO:0071346),11/66,0.0027120912032032,0.1193134205208666,0,0,2.974203821656051,17.577649515808076,GBP6;CCL22;STAT1;IRF1;CCL4;XCL2;CCL3;XCL1;CCL1;GBP4;TLR2
77,GO_Biological_Process_2023,Positive Regulation Of Mononuclear Cell Migration (GO:0071677),7/31,0.0027592974886266,0.1193134205208666,0,0,4.330787037037037,25.520371618857755,IL4;CXCL10;SERPINE1;CCL1;IL12A;GAS6;LGMN
78,GO_Biological_Process_2023,Toll-Like Receptor Signaling Pathway (GO:0002224),7/31,0.0027592974886266,0.1193134205208666,0,0,4.330787037037037,25.520371618857755,PLCG2;LY96;TLR10;TLR7;TLR6;TLR5;TLR2
79,GO_Biological_Process_2023,Regulation Of T Cell Proliferation (GO:0042129),12/77,0.003170568728988,0.1324741484989627,0,0,2.7461354581673305,15.800835845890216,IL10;IL4;IL4I1;IL6;SDC4;CD70;DLG5;TNFSF9;LILRB1;PDCD1LG2;ZP3;CD276
80,GO_Biological_Process_2023,Regulation Of Type II Interferon Production (GO:0032649),13/87,0.003183727727109,0.1324741484989627,0,0,2.613981206086469,15.02961434747043,IL1R1;LILRB1;PDCD1LG2;LGALS9C;LGALS9B;TNFSF4;XCL1;IL12A;TLR7;GAS6;ZP3;CD276;IL12RB2
81,GO_Biological_Process_2023,Response To Copper Ion (GO:0046688),6/24,0.0031978239589912,0.1324741484989627,0,0,4.947131905894793,28.42268131364214,MT2A;MT1G;MT1X;MT3;MT1E;SNCA
82,GO_Biological_Process_2023,Negative Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903556),9/49,0.003288307177495,0.1324741484989627,0,0,3.3433426073131955,19.11516812117767,IL10;CLEC4A;IL4;MC1R;C5AR2;CHRNA7;LILRB1;GAS6;CD33
83,GO_Biological_Process_2023,Hippo Signaling (GO:0035329),5/17,0.0032963415170994,0.1324741484989627,0,0,6.180995773903856,35.32403270043087,TEAD4;WWTR1;LATS2;DCHS1;AMOTL1
84,GO_Biological_Process_2023,Positive Regulation Of Amyloid-Beta Formation (GO:1902004),5/17,0.0032963415170994,0.1324741484989627,0,0,6.180995773903856,35.32403270043087,EPHA4;CHRNA7;GSAP;CLU;ABCG1
85,GO_Biological_Process_2023,Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0042269),7/32,0.0033418091588286,0.1327397684483548,0,0,4.157333333333334,23.701967375429472,NCR3;KLRB1;KLRC2;KLRC3;IL12A;LILRB1;PIK3R6
86,GO_Biological_Process_2023,Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188),20/163,0.0034521079067689,0.1351179481379629,0,0,2.0850040096230957,11.819408694723975,VIPR1;CXCL9;PTGIR;GABBR1;VIPR2;CALCRL;PTGER3;OPRL1;ADM;ADCY1;AKAP5;TSHR;AKAP12;CXCL10;ADGRG1;MC1R;RGS1;MC5R;RAMP1;GPR157
87,GO_Biological_Process_2023,Negative Regulation Of Cell Population Proliferation (GO:0008285),38/379,0.0034807902330622,0.1351179481379629,0,0,1.6676553190372452,9.439756150235649,CDKN1C;COL18A1;CDKN1A;CDKN1B;ATP8A2;CXCL8;GATA3;PTPRK;ADGRG1;MYC;CYP1B1;IL12A;IGFBP7;UTP20;HES1;TP53I11;CD33;ZBTB7C;IL10;NTRK1;CDKN2B;PTGIR;CD300A;NOS3;OSM;IFNLR1;P3H3;WNT9A;MCC;SMAD6;WARS1;IL6;CDK6;SFRP5;DLG5;IRF1;HSPA1B;GSDME
88,GO_Biological_Process_2023,Cellular Response To Chemokine (GO:1990869),10/59,0.003673445109834,0.1395123831918252,0,0,3.033461594661731,17.007482630029145,CXCL10;CXCL9;CXCL8;CCL22;DUSP1;CCL4;XCL2;CCL3;XCL1;CCL1
89,GO_Biological_Process_2023,Ganglion Development (GO:0061548),4/11,0.0036898589313631,0.1395123831918252,0,0,8.472344757380387,47.46349064995987,NELL2;FZD3;TUBB3;SEMA3A
90,GO_Biological_Process_2023,Lymphocyte Migration (GO:0072676),8/41,0.0037165184047002,0.1395123831918252,0,0,3.600741329097167,20.146032374494272,CCL22;CCL4;CCL3;S1PR1;XCL2;XCL1;CCL1;GATA3
91,GO_Biological_Process_2023,"G Protein-Coupled Receptor Signaling Pathway, Coupled To Cyclic Nucleotide Second Messenger (GO:0007187)",9/50,0.0037892295460544,0.1406957405361079,0,0,3.2616231726705185,18.185481916444207,VIPR1;PTGIR;CALCRL;MC1R;CNR2;MC5R;HTR2B;LPAR3;TSHR
92,GO_Biological_Process_2023,Regulation Of Monocyte Chemotaxis (GO:0090025),6/25,0.003985369246128,0.1463873262878846,0,0,4.686506114612463,25.893533558825293,CXCL10;DUSP1;SERPINE1;SLAMF8;CCL1;LGMN
93,GO_Biological_Process_2023,Negative Regulation Of Inflammatory Response (GO:0050728),15/111,0.0043101126337515,0.1483990625562921,0,0,2.3259035543130997,12.66871110957146,IL10;PTGIS;SYK;SIGLEC10;IL13;GATA3;AOAH;METRNL;IL4;FGR;ALOX5;TYRO3;SLAMF8;NLRP3;SMPDL3B
